BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,[x],2007,Licensed,0,0,0,1,0,3,3,1,2,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,[x],2007,SORN,4,4,4,3,3,1,1,1,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,[x],2006,Licensed,0,0,0,0,0,1,1,0,1,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,[x],2006,SORN,2,2,2,1,1,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,2009,2009,Licensed,0,0,1,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,2009,2009,SORN,1,1,0,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,2007,2007,Licensed,1,1,0,0,1,0,1,0,0,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO,2007,2007,SORN,0,0,1,1,0,1,0,1,1,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2012,Licensed,0,1,1,0,0,0,0,0,1,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2012,SORN,1,0,0,0,1,1,1,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2010,Licensed,0,0,1,0,0,0,0,1,0,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2009,Licensed,2,2,3,3,2,2,3,2,2,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2009,SORN,2,2,1,1,2,2,1,1,1,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2008,Licensed,3,5,2,3,3,3,3,2,3,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2008,SORN,5,2,3,2,2,1,1,2,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2007,Licensed,1,0,2,2,5,3,5,4,3,3
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2007,SORN,7,6,4,5,4,7,5,5,3,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2006,Licensed,1,1,1,1,1,1,1,2,1,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,[x],2006,SORN,0,0,0,0,0,0,1,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2012,2012,Licensed,2,2,2,2,3,2,2,3,3,2
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2012,2012,SORN,1,1,1,1,0,1,1,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2011,2011,Licensed,6,8,8,6,5,6,7,7,9,14
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2011,2011,SORN,9,7,6,6,8,7,8,6,5,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2010,2010,Licensed,15,12,19,19,19,26,25,25,26,28
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2010,2010,SORN,13,17,9,10,7,4,3,3,2,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2009,2009,Licensed,21,30,27,23,27,29,36,38,39,43
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2009,2009,SORN,25,19,20,24,17,15,8,7,4,2
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2008,2008,Licensed,56,63,59,62,66,63,76,76,80,83
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2008,2008,SORN,39,34,37,34,31,29,22,22,19,17
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2007,2007,Licensed,54,53,48,54,54,57,64,66,65,72
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2007,2007,SORN,36,38,42,40,38,32,29,22,21,16
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2006,2006,Licensed,12,9,11,12,13,12,12,9,14,16
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1,2006,2006,SORN,6,9,5,3,3,4,5,6,3,4
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,[x],2009,Licensed,1,0,0,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,[x],2006,SORN,1,0,0,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,2014,2014,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,2013,2013,Licensed,1,1,1,1,1,1,1,1,1,2
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,2013,2013,SORN,2,2,2,2,2,2,1,0,0,1
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,2012,2012,Licensed,3,3,2,2,2,3,3,3,3,4
Cars,FERRARI,FERRARI 599,599 GTB FIORANO F1 S-A,2012,2012,SORN,2,1,2,3,3,2,2,2,1,1
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2016,SORN,1,1,1,1,1,1,1,0,[z],[z]
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2012,Licensed,0,0,0,0,0,0,0,0,1,0
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2012,SORN,1,1,1,1,1,1,1,1,0,0
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2011,Licensed,2,1,2,1,1,1,3,3,7,2
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2011,SORN,7,8,6,8,8,8,7,6,2,1
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2010,Licensed,1,2,2,3,1,2,2,2,4,2
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2010,SORN,5,4,4,4,5,4,5,4,3,0
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2009,Licensed,1,0,1,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2007,Licensed,1,0,0,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI 599,599 GTO V12,[x],2007,SORN,0,1,0,0,0,0,1,0,0,0
Cars,FERRARI,FERRARI 599,599 GTO V12,2016,2016,Licensed,0,0,0,0,0,0,0,1,[z],[z]
Cars,FERRARI,FERRARI 599,599 GTO V12,2016,2016,SORN,1,1,1,1,1,1,1,0,[z],[z]
Cars,FERRARI,FERRARI 599,599 GTO V12,2012,2012,Licensed,1,1,1,2,2,1,2,1,2,3
Cars,FERRARI,FERRARI 599,599 GTO V12,2012,2012,SORN,2,2,3,2,2,2,2,3,2,1
Cars,FERRARI,FERRARI 599,599 GTO V12,2011,2011,Licensed,19,18,21,22,20,24,24,26,32,36
Cars,FERRARI,FERRARI 599,599 GTO V12,2011,2011,SORN,25,26,22,23,23,19,21,19,12,10
Cars,FERRARI,FERRARI 599,599 GTO V12,2010,2010,Licensed,6,8,6,6,8,10,9,10,13,13
Cars,FERRARI,FERRARI 599,599 GTO V12,2010,2010,SORN,9,9,10,11,9,7,7,8,4,3
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2010,Licensed,1,1,1,1,1,1,0,0,0,0
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2009,Licensed,4,3,2,1,0,0,0,0,1,0
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2009,SORN,1,1,1,1,1,1,1,1,0,0
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2008,Licensed,2,2,3,3,3,3,4,3,3,3
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2008,SORN,4,4,3,3,2,1,2,2,2,0
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2007,Licensed,3,3,3,3,3,2,3,3,3,3
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2007,SORN,1,1,1,1,1,2,1,0,0,1
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2006,Licensed,1,1,2,2,2,3,2,2,1,3
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2006,SORN,4,4,3,3,3,2,1,1,1,1
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2005,Licensed,5,6,7,7,8,10,10,6,8,6
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2005,SORN,7,6,6,4,3,2,3,4,1,1
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2004,Licensed,1,2,1,4,4,3,3,5,2,3
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2004,SORN,2,2,2,1,1,2,2,1,2,1
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,[x],2003,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2010,2010,Licensed,3,3,2,2,2,2,4,3,5,5
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2010,2010,SORN,1,1,2,2,3,3,1,1,0,0
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2009,2009,Licensed,5,7,6,6,9,10,10,8,11,9
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2009,2009,SORN,5,3,5,4,3,1,3,4,2,2
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2008,2008,Licensed,26,26,26,24,26,31,36,33,37,36
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2008,2008,SORN,14,15,14,16,14,10,7,6,5,7
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2007,2007,Licensed,15,16,18,16,17,20,18,20,21,17
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2007,2007,SORN,2,2,2,4,4,2,2,2,0,0
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2006,2006,Licensed,22,24,28,27,28,27,30,28,37,42
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2006,2006,SORN,19,15,11,13,14,14,14,16,6,4
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2005,2005,Licensed,47,56,53,49,54,49,63,52,64,65
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2005,2005,SORN,27,20,19,25,23,23,19,22,17,10
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2004,2004,Licensed,16,20,21,21,18,19,19,17,21,21
Cars,FERRARI,FERRARI 612,612 SCAGLIETTI,2004,2004,SORN,6,5,4,4,6,7,5,4,3,3
Cars,FERRARI,FERRARI 812,812 SUPERFAST COMP APERTA S-A,2023,2023,Licensed,34,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST COMP APERTA S-A,2023,2023,SORN,9,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST COMPETIZIONE S-A,2023,2023,Licensed,31,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST COMPETIZIONE S-A,2023,2023,SORN,5,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST COMPETIZIONE S-A,2022,2022,Licensed,21,33,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST COMPETIZIONE S-A,2022,2022,SORN,11,1,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,[x],2019,Licensed,1,1,1,1,0,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2023,2023,Licensed,55,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2023,2023,SORN,7,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2022,2022,Licensed,87,103,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2022,2022,SORN,20,6,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2021,2021,Licensed,116,125,146,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2021,2021,SORN,28,24,9,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2020,2020,Licensed,44,47,52,59,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST GTS S-A,2020,2020,SORN,10,11,5,1,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,[x],2019,Licensed,4,3,2,1,2,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,[x],2019,SORN,1,0,0,0,0,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,[x],2018,Licensed,1,1,1,1,1,1,[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,[x],2017,Licensed,0,0,0,1,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2021,2021,Licensed,16,14,16,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2021,2021,SORN,1,2,2,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2020,2020,Licensed,128,146,142,170,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2020,2020,SORN,35,26,23,7,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2019,2019,Licensed,211,223,238,228,250,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2019,2019,SORN,40,40,28,36,23,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2018,2018,Licensed,74,84,77,82,90,100,[z],[z],[z],[z]
Cars,FERRARI,FERRARI 812,812 SUPERFAST S-A,2018,2018,SORN,25,14,22,13,12,5,[z],[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2012,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2012,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2011,Licensed,1,1,1,1,1,0,1,1,1,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2010,Licensed,2,2,3,3,2,2,3,3,4,4
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2010,SORN,2,2,1,1,2,1,2,2,2,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2009,Licensed,3,4,3,4,4,6,6,6,8,9
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,[x],2009,SORN,1,0,1,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2014,2014,Licensed,49,47,49,53,58,50,62,60,64,63
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2014,2014,SORN,10,12,8,6,3,6,1,3,1,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2013,2013,Licensed,73,80,82,86,81,95,96,99,101,98
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2013,2013,SORN,21,19,18,16,16,9,8,2,1,3
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2012,2012,Licensed,99,107,121,115,125,117,127,136,136,140
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2012,2012,SORN,31,30,17,20,17,16,10,4,2,3
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2011,2011,Licensed,114,124,135,128,134,140,146,145,151,153
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2011,2011,SORN,33,24,22,20,18,10,7,8,5,4
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2011,2010,Licensed,0,0,0,0,0,0,1,1,1,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2011,2010,SORN,0,0,1,1,1,1,0,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2010,2010,Licensed,159,162,168,165,169,181,181,199,201,201
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2010,2010,SORN,46,43,38,40,27,24,22,14,11,7
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2010,2009,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2009,2009,Licensed,105,118,126,124,126,127,134,140,141,150
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA 2 PLUS 2 S-A,2009,2009,SORN,38,32,26,29,20,21,13,6,8,3
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2018,2018,Licensed,9,10,8,8,9,11,[z],[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2018,2018,SORN,3,3,4,5,3,2,[z],[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2017,2017,Licensed,110,118,117,116,126,121,126,[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2017,2017,SORN,14,11,7,8,3,7,1,[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2016,2016,Licensed,186,195,196,200,197,197,210,225,[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2016,2016,SORN,28,22,23,21,16,10,11,1,[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2015,2015,Licensed,50,54,62,56,57,56,59,59,65,[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2015,2015,SORN,6,4,1,6,3,4,3,4,0,[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2014,2014,Licensed,8,12,12,10,10,11,11,12,10,13
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD HELE S-A,2014,2014,SORN,2,0,0,1,0,0,0,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,[x],2017,Licensed,0,1,1,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,[x],2016,Licensed,0,0,0,0,0,1,1,0,[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2017,2017,Licensed,6,5,6,7,6,7,4,[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2017,2017,SORN,0,1,0,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2016,2016,Licensed,4,6,6,6,5,5,5,5,[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2016,2016,SORN,1,0,0,0,1,1,0,0,[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2015,2015,Licensed,158,164,158,166,170,164,176,191,193,[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2015,2015,SORN,27,21,24,13,14,15,7,2,2,[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2014,2014,Licensed,41,43,43,45,45,50,52,53,46,58
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA T DD S-A,2014,2014,SORN,7,12,11,8,2,2,2,1,1,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2017,Licensed,1,1,1,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2012,Licensed,0,0,1,1,1,0,0,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2011,Licensed,0,0,0,0,0,0,0,0,1,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2011,SORN,1,1,1,1,1,1,1,1,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2010,Licensed,1,1,1,1,1,3,2,2,2,2
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2010,SORN,1,1,1,1,1,0,0,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2009,Licensed,0,0,0,0,2,3,3,2,1,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,[x],2009,SORN,3,2,3,3,2,1,1,1,1,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,2011,2011,Licensed,1,1,1,1,1,1,0,1,1,2
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,2011,2011,SORN,1,1,1,1,1,1,1,1,1,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,2010,2010,Licensed,4,3,3,5,4,4,6,8,8,9
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8,2010,2010,SORN,2,4,2,3,3,3,2,0,0,0
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8 S-A,[x],2010,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FERRARI,FERRARI CALIFORNIA,CALIFORNIA V8 S-A,2011,2011,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,FERRARI,FERRARI DAYTONA,DAYTONA SP3 S-A,2023,2023,Licensed,14,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI DAYTONA,DAYTONA SP3 S-A,2023,2023,SORN,4,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,[x],2015,Licensed,0,0,0,0,2,1,2,2,2,[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,[x],2015,SORN,0,0,0,0,0,1,0,0,0,[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,[x],2014,Licensed,2,2,2,2,2,1,1,0,1,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,[x],2014,SORN,1,0,0,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,[x],2013,Licensed,1,3,1,1,1,2,2,0,0,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,[x],2013,SORN,3,1,2,2,1,0,0,0,0,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2018,2018,Licensed,2,2,2,2,2,2,[z],[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2018,2018,SORN,2,2,2,2,2,2,[z],[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2017,2017,Licensed,34,29,30,31,28,35,42,[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2017,2017,SORN,12,15,12,12,13,9,4,[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2016,2016,Licensed,46,48,48,47,48,52,56,59,[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2016,2016,SORN,13,10,10,11,7,4,3,2,[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2015,2015,Licensed,54,61,59,63,65,60,62,77,80,[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2015,2015,SORN,19,10,14,12,4,13,7,2,0,[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2014,2014,Licensed,71,81,87,82,86,87,102,110,112,123
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2014,2014,SORN,42,33,25,25,27,19,11,6,4,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2013,2013,Licensed,48,59,60,62,68,66,75,77,84,83
Cars,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,2013,2013,SORN,34,27,28,26,20,22,15,12,7,8
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,[x],2017,Licensed,1,0,0,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,[x],2017,SORN,1,1,1,1,1,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,[x],2016,Licensed,1,0,0,0,1,1,0,0,[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,[x],2016,SORN,0,0,0,1,0,0,0,0,[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,[x],2014,Licensed,0,0,0,0,0,0,1,1,0,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,[x],2014,SORN,1,1,1,1,1,1,0,0,0,0
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,2018,2018,Licensed,0,0,1,2,0,1,[z],[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,2018,2018,SORN,2,1,1,0,2,1,[z],[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,2017,2017,Licensed,17,17,16,15,21,21,26,[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,2017,2017,SORN,11,11,12,15,10,10,6,[z],[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,2016,2016,Licensed,17,20,22,23,33,33,31,43,[z],[z]
Cars,FERRARI,FERRARI F12,F12BERLINETTA TDF S-A,2016,2016,SORN,28,24,22,21,12,14,13,4,[z],[z]
Cars,FERRARI,FERRARI F430,F430,[x],2017,SORN,1,1,1,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI F430,F430,[x],2010,Licensed,0,0,1,1,1,0,0,0,0,0
Cars,FERRARI,FERRARI F430,F430,[x],2010,SORN,1,0,0,0,0,1,0,0,0,0
Cars,FERRARI,FERRARI F430,F430,[x],2009,Licensed,6,4,5,4,3,2,1,4,4,0
Cars,FERRARI,FERRARI F430,F430,[x],2009,SORN,5,4,4,6,5,4,4,1,0,0
Cars,FERRARI,FERRARI F430,F430,[x],2008,Licensed,3,5,6,3,4,3,5,5,3,0
Cars,FERRARI,FERRARI F430,F430,[x],2008,SORN,6,5,3,5,4,4,2,0,1,0
Cars,FERRARI,FERRARI F430,F430,[x],2007,Licensed,4,4,5,3,5,4,7,2,2,1
Cars,FERRARI,FERRARI F430,F430,[x],2007,SORN,4,4,3,4,4,6,1,2,1,1
Cars,FERRARI,FERRARI F430,F430,[x],2006,Licensed,4,5,2,3,5,3,6,6,6,3
