BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2007,2007,Licensed,0,0,0,0,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2007,2006,Licensed,1,0,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2007,2006,SORN,0,1,0,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2006,2006,Licensed,1,2,2,5,6,6,6,6,7,8
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2006,2006,SORN,0,0,0,0,0,0,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2005,2005,Licensed,3,3,4,7,8,9,10,13,15,18
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2005,2005,SORN,0,0,0,0,0,0,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2005,2004,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2004,2004,Licensed,0,0,0,5,7,12,19,39,43,43
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2004,2004,SORN,5,5,5,5,5,5,6,2,3,5
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2004,2003,Licensed,2,2,3,3,6,7,9,11,11,11
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2004,2003,SORN,0,0,0,0,0,1,1,1,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2003,Licensed,6,9,12,16,16,23,39,66,90,124
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2003,SORN,9,7,8,8,10,11,13,13,15,6
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2002,Licensed,1,2,2,5,4,6,9,16,25,31
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2002,SORN,0,0,0,0,0,0,2,3,1,3
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2001,Licensed,0,0,0,0,0,0,0,1,2,4
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2001,SORN,0,0,0,0,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2003,2000,Licensed,0,0,0,0,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,2002,Licensed,135,190,295,454,679,1131,1862,3034,4631,6475
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,2002,SORN,636,650,662,698,701,724,796,859,771,549
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,2001,Licensed,1,1,2,3,3,6,6,9,10,15
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,2001,SORN,1,2,1,1,1,1,2,2,2,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,2000,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,1999,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2002,1999,SORN,0,0,0,1,1,1,1,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2001,2001,Licensed,138,187,254,417,667,1117,1947,3428,5715,8593
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2001,2001,SORN,999,1012,1044,1075,1100,1146,1230,1411,1334,1073
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2001,2000,Licensed,0,0,0,1,1,3,4,9,16,22
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2001,2000,SORN,1,1,1,2,3,2,2,6,4,5
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2000,2000,Licensed,56,77,112,177,281,494,930,1768,3132,5402
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2000,2000,SORN,889,907,920,957,974,1032,1088,1187,1202,1136
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2000,1999,Licensed,0,0,0,0,0,0,1,3,6,11
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,2000,1999,SORN,3,3,3,3,3,3,3,4,5,3
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,1999,1999,Licensed,1,0,1,2,3,9,15,19,28,51
Cars,FIAT,FIAT PUNTO,PUNTO 1.2,1999,1999,SORN,8,8,8,8,11,10,14,15,17,10
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD 60 S,1997,1997,Licensed,0,0,0,0,0,0,1,2,3,4
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD 60 S,1997,1997,SORN,7,7,7,7,7,7,8,9,9,9
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD 60 S,1996,1996,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD SX,1997,1997,Licensed,0,0,0,0,0,0,0,3,5,8
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD SX,1997,1997,SORN,1,1,1,1,2,2,3,2,3,3
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD SX,1996,1996,Licensed,0,0,0,0,0,1,2,3,3,3
Cars,FIAT,FIAT PUNTO,PUNTO 1.7 TD SX,1996,1996,SORN,1,1,1,1,1,1,2,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2010,Licensed,1,1,1,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2006,Licensed,0,0,0,0,0,0,0,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2006,SORN,0,0,0,0,0,0,1,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2002,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2001,Licensed,0,0,0,0,0,1,1,1,3,4
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2001,SORN,2,2,2,2,2,1,1,1,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2000,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,[x],2000,SORN,0,0,0,0,0,0,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2003,2003,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2002,2002,Licensed,1,1,2,4,11,13,20,37,67,92
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2002,2002,SORN,15,15,15,16,18,17,23,25,21,17
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2001,2001,Licensed,3,3,3,5,4,7,14,34,58,84
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2001,2001,SORN,15,15,15,15,16,16,16,18,22,16
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2000,2000,Licensed,1,1,1,2,3,5,11,19,42,87
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,2000,2000,SORN,22,22,22,24,24,25,27,30,36,36
Cars,FIAT,FIAT PUNTO,PUNTO 1.9D,1999,1999,SORN,1,1,1,1,1,1,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 16V HGT ABARTH,2004,2004,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 16V HGT ABARTH,2004,2004,SORN,1,1,1,1,1,1,1,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 16V HGT ABARTH,2002,2002,Licensed,0,1,0,0,1,0,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 16V HGT ABARTH,2002,2002,SORN,2,1,2,2,1,2,1,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 16V HGT ABARTH,2001,2001,Licensed,1,1,2,4,6,5,11,15,33,52
Cars,FIAT,FIAT PUNTO,PUNTO 16V HGT ABARTH,2001,2001,SORN,41,41,38,37,37,35,36,41,37,32
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,[x],2004,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,[x],2003,Licensed,0,0,5,6,5,8,13,18,25,29
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,[x],2003,SORN,3,3,2,1,1,3,2,3,3,1
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,2004,2004,Licensed,0,0,0,0,0,0,3,4,4,4
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,2004,2003,Licensed,2,2,3,4,10,10,13,18,19,22
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,2004,2003,SORN,4,4,4,5,4,4,3,3,2,0
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,2003,2003,Licensed,74,99,147,251,376,557,859,1170,1532,1881
Cars,FIAT,FIAT PUNTO,PUNTO 5000000,2003,2003,SORN,138,143,150,145,149,150,155,168,155,93
Cars,FIAT,FIAT PUNTO,PUNTO 55,[x],1998,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55,2002,2002,Licensed,0,0,1,0,1,1,1,1,2,3
Cars,FIAT,FIAT PUNTO,PUNTO 55,2002,2002,SORN,0,1,0,1,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 EL,[x],2001,Licensed,0,0,0,0,0,1,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 EL,2001,2000,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 EL,1995,1995,Licensed,0,0,0,0,0,1,0,1,1,3
Cars,FIAT,FIAT PUNTO,PUNTO 55 EL,1995,1995,SORN,3,3,3,3,3,2,3,2,3,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 EL,1994,1994,Licensed,0,0,0,1,1,1,1,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 EL,1994,1994,SORN,3,3,3,3,3,3,3,3,3,4
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],2002,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1999,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1998,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1998,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1997,Licensed,0,0,0,0,0,1,1,1,1,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1997,SORN,0,0,0,1,2,1,1,1,1,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1996,Licensed,0,0,1,1,1,2,3,4,4,6
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1996,SORN,9,9,8,8,8,8,7,6,8,9
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1995,Licensed,0,0,0,0,1,2,2,2,5,7
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1995,SORN,3,3,4,4,3,3,5,5,5,5
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1994,Licensed,0,0,0,0,0,0,0,1,1,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,[x],1994,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2003,2003,Licensed,0,0,0,0,0,0,0,1,1,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2003,2003,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2002,2002,Licensed,2,1,2,2,1,1,2,3,4,5
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2002,2002,SORN,0,0,0,0,1,1,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2001,2001,Licensed,0,0,0,0,0,1,0,1,1,3
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2001,2001,SORN,1,1,1,1,1,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2000,2000,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,2000,2000,SORN,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1999,1997,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1999,1997,SORN,0,0,0,0,0,0,0,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1998,1998,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1997,1997,Licensed,3,4,7,16,21,27,40,62,117,226
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1997,1997,SORN,74,74,77,76,75,77,82,92,105,93
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1997,1996,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1996,1996,Licensed,10,12,18,27,35,52,79,125,204,306
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1996,1996,SORN,136,138,140,144,150,153,164,178,182,196
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1996,1995,Licensed,0,0,0,0,0,0,0,0,0,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1996,1995,SORN,0,0,0,0,0,0,0,1,2,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1995,1995,Licensed,14,19,23,24,37,53,71,101,161,229
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1995,1995,SORN,133,134,135,137,135,136,144,153,155,168
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1994,1994,Licensed,2,3,4,9,12,13,24,43,60,80
Cars,FIAT,FIAT PUNTO,PUNTO 55 S,1994,1994,SORN,49,48,48,46,49,54,60,52,61,59
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1998,Licensed,0,1,1,1,0,0,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1998,SORN,0,0,0,0,1,1,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1997,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1997,SORN,0,0,0,0,0,0,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1996,Licensed,0,0,0,2,2,2,2,2,2,5
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1996,SORN,0,0,1,0,0,0,1,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1995,Licensed,0,0,0,0,1,1,2,2,2,3
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,[x],1995,SORN,2,2,2,2,1,1,1,1,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,2002,2002,Licensed,0,0,0,0,0,1,2,3,3,3
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,2001,2001,Licensed,0,0,0,0,1,1,1,2,3,3
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,2001,2001,SORN,1,1,1,1,0,0,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1998,1998,Licensed,1,1,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1998,1998,SORN,0,0,1,1,1,1,1,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1998,1996,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1997,1997,Licensed,2,2,4,8,12,20,30,55,77,136
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1997,1997,SORN,63,64,66,69,69,71,75,78,85,82
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1996,1996,Licensed,6,6,8,15,19,28,47,78,141,222
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1996,1996,SORN,78,79,82,87,85,89,93,100,110,120
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1995,1995,Licensed,13,13,17,20,27,37,50,77,117,191
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1995,1995,SORN,75,75,77,83,82,89,92,90,92,97
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1994,1994,Licensed,3,5,7,10,16,15,21,28,46,77
Cars,FIAT,FIAT PUNTO,PUNTO 55 SX,1994,1994,SORN,30,32,31,34,33,34,36,40,37,36
Cars,FIAT,FIAT PUNTO,PUNTO 60,[x],2012,Licensed,0,0,1,1,1,1,1,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 60,[x],2001,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60,[x],2000,Licensed,0,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60,[x],1999,Licensed,1,1,1,1,1,1,1,1,1,3
Cars,FIAT,FIAT PUNTO,PUNTO 60,[x],1998,Licensed,0,0,0,0,0,1,2,2,2,3
Cars,FIAT,FIAT PUNTO,PUNTO 60,[x],1997,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 60,2002,2002,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 D,2002,2002,SORN,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,[x],1998,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,[x],1997,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,[x],1996,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,2000,2000,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,2000,1998,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1999,1999,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1998,1998,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1997,1997,Licensed,3,2,3,3,4,4,7,7,12,16
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1997,1997,SORN,6,7,6,8,7,8,7,10,9,10
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1996,1996,Licensed,4,4,6,9,10,18,34,47,69,102
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1996,1996,SORN,21,22,22,22,22,21,22,24,33,24
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1995,1995,Licensed,1,4,6,8,19,22,26,40,54,75
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1995,1995,SORN,22,19,20,23,19,19,21,20,25,25
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1994,1994,Licensed,1,0,2,3,4,6,10,17,21,26
Cars,FIAT,FIAT PUNTO,PUNTO 60 SX SELECTA,1994,1994,SORN,7,7,7,7,7,7,8,8,8,9
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,[x],1999,Licensed,0,0,0,0,0,0,0,0,0,2
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,[x],1999,SORN,1,1,1,1,1,1,1,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,2000,2000,Licensed,1,1,1,1,1,1,2,3,3,5
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,2000,2000,SORN,2,2,2,2,2,2,2,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,1999,1999,Licensed,12,17,26,42,61,80,133,235,429,741
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,1999,1999,SORN,141,143,155,161,164,171,183,207,214,215
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,1998,1998,Licensed,3,6,7,10,15,24,42,56,96,149
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM,1998,1998,SORN,41,41,42,43,45,47,49,55,50,48
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM TD,[x],1999,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM TD,1999,1999,Licensed,0,0,0,0,0,1,2,3,7,11
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM TD,1999,1999,SORN,2,2,2,3,3,3,3,2,3,2
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM TD,1998,1998,Licensed,0,0,0,0,0,1,1,1,1,2
Cars,FIAT,FIAT PUNTO,PUNTO 60 TEAM TD,1998,1998,SORN,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,[x],2002,Licensed,0,0,0,0,0,0,0,0,1,2
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,[x],2002,SORN,1,1,1,1,1,1,1,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,[x],2001,Licensed,0,0,0,0,0,0,1,1,2,4
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,[x],1996,SORN,2,2,2,2,2,2,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2003,2003,Licensed,0,0,0,1,1,2,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2003,2003,SORN,0,0,0,0,1,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2002,2002,Licensed,0,0,0,0,0,0,0,0,1,3
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2002,2002,SORN,1,1,1,1,1,1,1,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2001,2001,Licensed,1,1,1,1,1,1,3,5,7,10
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2001,2001,SORN,1,1,1,1,1,1,2,2,2,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2001,2000,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2000,2000,Licensed,0,0,0,0,0,2,3,4,4,8
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2000,2000,SORN,1,1,1,1,1,2,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2000,1999,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,2000,1999,SORN,0,0,0,0,0,0,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1997,1997,Licensed,0,0,0,0,1,1,1,1,2,8
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1997,1997,SORN,3,3,3,3,3,3,4,5,7,4
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1996,1996,Licensed,2,2,3,3,5,5,7,9,14,21
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1996,1996,SORN,10,10,10,14,13,13,15,16,14,15
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1995,1995,Licensed,2,2,3,4,2,4,6,8,10,17
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1995,1995,SORN,10,10,9,9,12,13,14,14,15,14
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1994,1994,Licensed,1,3,3,4,4,6,9,10,11,18
Cars,FIAT,FIAT PUNTO,PUNTO 75 ELX,1994,1994,SORN,17,16,17,17,16,18,15,17,18,19
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,[x],1998,Licensed,0,0,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,[x],1998,SORN,1,1,0,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,[x],1996,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,[x],1996,SORN,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,[x],1995,Licensed,0,0,0,0,1,1,1,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,[x],1994,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1997,1997,Licensed,1,1,2,3,4,7,11,21,36,56
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1997,1997,SORN,12,12,12,13,13,15,17,19,23,24
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1996,1996,Licensed,3,2,3,5,13,15,31,44,74,107
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1996,1996,SORN,43,47,47,45,49,51,51,58,58,59
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1995,1995,Licensed,3,3,3,7,10,11,18,28,46,76
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1995,1995,SORN,15,15,18,17,17,19,21,28,27,28
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1994,1994,Licensed,4,5,5,5,7,9,12,15,24,40
Cars,FIAT,FIAT PUNTO,PUNTO 75 SX,1994,1994,SORN,15,16,17,18,17,19,19,18,16,16
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,[x],2000,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,[x],1997,Licensed,1,1,1,1,1,1,1,1,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,[x],1997,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,[x],1996,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,[x],1995,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,2002,2002,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,2001,2001,Licensed,0,0,0,0,1,1,1,2,2,4
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,2001,2001,SORN,1,1,1,1,1,1,1,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,2000,2000,Licensed,0,0,0,0,0,0,0,1,3,4
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,2000,2000,SORN,0,0,0,0,0,0,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1997,1997,Licensed,1,1,2,1,3,3,3,4,9,11
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1997,1997,SORN,2,2,2,4,3,3,5,6,4,5
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1996,1996,Licensed,2,4,6,6,7,9,10,12,16,25
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1996,1996,SORN,6,8,7,7,7,7,8,8,10,9
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1995,1995,Licensed,0,0,0,0,3,3,6,9,14,18
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1995,1995,SORN,3,4,4,4,4,6,5,4,5,8
